30.9,17.3,22.0,52.5,17.9,9.9,26.8,12.2
31.9,11.0,36.5,20.0,24.8,18.9,35.1,12.4
35.7,26.3,27.6,23.3,19.0,32.0,31.6,10.1
31.0,17.2,45.9,27.5,27.3,9.2,31.3,12.0
32.3,13.0,39.4,10.0,25.3,17.2,52.0,9.2
23.5,6.1,36.4,26.7,18.2,17.5,49.5,13.1
39.6,15.0,40.2,18.0,26.5,13.5,41.8,10.0
32.4,35.4,30.3,31.3,18.6,9.1,29.3,8.2
27.0,8.3,35.5,33.3,16.8,5.1,26.8,27.2
26.0,14.0,13.9,75.2,13.7,5.1,31.4,8.0
40.0,21.4,21.1,28.3,22.0,8.7,36.6,7.2
22.9,18.4,30.5,18.3,19.1,3.1,57.1,6.0
41.4,5.1,32.7,17.2,16.3,5.1,55.3,9.2
30.9,14.0,40.4,9.1,24.5,7.1,45.0,11.9
34.7,11.0,38.6,11.7,25.3,5.1,43.8,16.8
39.8,11.1,40.4,23.0,22.5,7.1,34.7,10.8
34.7,9.4,43.4,19.4,24.3,8.2,40.0,5.1
41.2,15.2,35.3,30.7,19.2,12.4,34.0,7.9
43.0,13.3,47.5,10.0,19.8,4.0,34.0,10.9
31.3,14.1,36.6,6.2,27.2,6.1,47.9,10.2
33.3,21.0,36.2,8.0,20.8,8.1,26.0,28.6
17.3,4.2,28.1,31.6,12.0,6.1,6.9,75.5
36.7,7.9,45.3,7.1,21.6,5.2,39.4,13.3
28.6,8.3,36.0,8.2,18.0,10.8,51.0,20.4
41.2,9.1,46.4,7.0,25.0,6.0,35.4,14.7
34.0,7.1,41.7,7.2,31.1,8.1,36.1,10.4
39.2,12.1,43.6,14.4,27.0,8.0,31.9,13.3
38.8,9.2,43.0,22.8,28.1,15.3,33.0,13.9
46.6,26.5,50.5,31.1,40.0,25.3,49.5,22.8
29.6,27.6,43.8,22.8,23.2,9.0,36.4,12.0
36.4,18.4,36.4,26.0,38.9,20.4,49.5,28.6
53.5,10.0,46.0,12.5,16.7,6.9,30.4,12.2
37.5,7.1,48.5,15.2,25.3,10.2,36.1,8.2
28.1,27.0,45.8,31.6,30.0,18.8,35.4,24.8
33.7,34.0,23.2,35.7,23.7,9.2,40.6,15.2
31.6,16.2,17.9,49.0,21.8,6.1,38.2,7.1
39.8,18.4,50.5,7.0,20.6,4.1,37.9,13.5
24.2,11.1,26.0,31.0,13.3,5.1,17.3,54.0
20.6,8.0,36.9,20.4,18.0,7.1,42.4,35.4
37.1,14.7,33.0,10.1,33.7,9.0,36.8,3.2
8.2,66.0,18.9,15.8,11.2,5.1,40.8,14.1
27.8,27.7,38.4,22.3,23.5,12.1,31.9,20.6
24.7,16.0,38.0,13.9,20.0,12.9,17.6,51.9
28.1,8.1,30.0,5.1,40.8,6.9,34.4,16.5
34.3,4.2,36.0,17.0,29.9,20.4,35.8,13.5
22.8,7.0,23.2,10.1,27.8,7.0,7.9,73.2
28.6,9.8,22.4,22.2,23.8,10.3,17.3,40.4
20.0,11.1,4.1,75.7,26.2,6.0,14.9,18.9
25.0,13.5,31.7,12.4,24.2,8.9,55.0,10.0
24.3,6.0,35.9,9.1,44.7,20.6,38.4,7.8
24.8,6.1,31.3,40.6,31.2,15.3,28.1,9.2
21.4,6.9,15.8,30.3,21.0,6.9,50.5,30.6
23.7,6.9,47.1,10.8,40.2,6.1,42.9,4.0
43.3,8.2,30.7,14.2,40.4,13.6,33.3,12.9
22.4,33.3,27.2,9.1,34.0,13.4,39.8,4.0
15.8,35.4,29.5,13.7,35.4,12.1,31.3,8.9
27.8,16.2,28.0,20.0,53.5,32.0,31.7,18.6
34.0,21.4,38.4,28.0,46.4,33.0,25.5,35.1
43.9,29.0,37.0,22.2,36.1,32.0,31.6,24.0
42.6,17.0,35.3,17.2,25.3,28.0,35.4,29.4
25.5,15.2,30.9,15.9,40.2,20.6,42.9,15.3
37.5,15.3,35.6,30.7,32.3,11.1,35.6,14.0
35.7,35.0,27.0,10.0,20.6,9.1,37.3,12.1
46.0,3.1,45.5,2.0,35.6,11.1,29.4,3.1
27.5,30.9,35.0,10.0,25.7,6.2,35.1,8.1
26.3,6.9,20.8,6.1,58.0,20.4,35.6,5.0
18.0,7.1,39.2,14.7,40.6,13.6,44.9,6.0
18.4,10.6,36.7,18.8,53.1,4.1,34.0,6.0
23.4,17.5,24.2,41.6,24.5,5.1,24.2,11.9
51.5,19.6,29.6,5.1,35.6,10.0,20.4,6.9
28.7,23.8,33.0,10.0,25.0,8.2,39.6,14.3
