26.3,45.4,100.0,0.0,28.0,16.2,42.4,19.6
43.3,43.0,100.0,0.0,27.0,11.0,30.6,25.3
32.7,16.5,100.0,0.0,45.9,21.2,31.3,27.4
44.1,17.0,100.0,0.0,23.0,46.8,25.8,20.0
36.4,28.7,100.0,0.0,42.7,20.8,40.0,17.3
23.8,49.1,100.0,1.0,28.8,19.2,51.0,23.5
35.8,35.3,100.0,0.0,19.4,23.8,18.4,43.3
16.2,63.6,100.0,1.0,35.9,16.3,39.8,18.6
49.5,13.3,100.0,0.0,48.0,25.3,29.9,12.2
27.0,17.0,100.0,0.0,26.0,14.9,64.9,29.9
36.0,23.8,100.0,0.0,27.9,37.8,25.0,35.6
19.2,11.1,100.0,1.0,42.0,52.0,18.8,40.4
45.3,10.1,100.0,0.0,40.2,33.3,23.5,25.5
30.0,27.3,100.0,0.0,26.9,39.2,29.3,36.0
33.3,13.0,100.0,0.0,41.0,25.8,50.5,16.7
35.4,22.5,100.0,0.0,41.2,27.0,45.1,16.7
27.8,20.0,100.0,0.0,9.7,38.1,42.7,37.1
29.9,26.9,100.0,0.0,42.6,13.1,18.6,58.6
38.4,35.0,100.0,0.0,28.9,11.3,39.0,23.7
33.0,30.8,100.0,1.0,41.0,31.7,37.0,19.0
34.0,26.0,100.0,0.0,50.5,19.2,34.7,18.6
27.2,34.3,100.0,0.0,51.0,13.1,36.2,28.7
23.5,37.3,100.0,0.0,54.0,17.3,32.7,23.0
27.7,47.4,100.0,1.0,40.6,16.5,37.9,10.3
38.3,16.5,100.0,0.0,34.6,10.3,23.7,54.0
39.8,27.0,100.0,0.0,34.4,15.5,28.3,27.8
34.3,16.2,100.0,0.0,38.1,19.0,41.4,26.3
47.4,13.4,100.0,3.0,33.0,16.7,44.2,33.7
34.0,22.9,100.0,7.8,27.4,41.7,25.3,32.7
41.0,34.7,100.0,4.0,26.5,39.2,30.6,20.0
28.3,39.2,100.0,5.9,28.6,20.8,47.1,36.6
28.0,47.4,100.0,8.2,32.0,25.8,29.3,23.2
33.0,40.0,100.0,7.1,40.4,35.6,42.3,32.4
43.4,28.7,100.0,3.0,27.1,14.6,30.3,42.1
28.2,35.5,100.0,2.9,24.2,21.6,27.3,53.8
41.6,32.3,100.0,10.1,37.5,36.7,43.3,27.5
43.2,33.7,100.0,13.7,38.8,35.0,35.1,33.7
42.0,36.0,100.0,24.0,39.0,31.3,38.6,35.7
51.5,46.9,100.0,26.0,29.3,85.7,45.7,41.7
40.8,33.0,100.0,7.0,44.9,50.5,33.3,40.2
49.5,43.4,100.0,10.0,19.4,89.0,38.8,45.0
38.1,28.3,100.0,3.9,33.0,24.2,40.4,25.5
30.7,17.2,100.0,1.0,30.0,35.4,37.6,34.7
29.3,22.4,100.0,8.0,30.4,36.5,32.7,45.8
28.6,36.0,100.0,9.1,33.7,24.5,38.4,27.7
28.9,28.1,100.0,13.7,38.8,40.6,39.4,42.3
37.5,35.6,100.0,13.1,50.5,36.7,43.2,34.3
32.7,38.8,100.0,18.2,50.5,34.4,39.2,26.8
33.7,19.6,100.0,0.0,41.4,25.0,34.7,37.3
37.1,18.8,100.0,2.0,35.1,34.3,39.2,22.2
27.7,36.1,100.0,0.0,48.5,15.0,27.4,21.3
23.5,38.4,100.0,0.0,26.3,36.0,43.4,15.0
33.7,15.2,100.0,1.0,45.6,22.9,42.4,24.3
15.2,29.3,100.0,1.0,16.8,51.0,37.5,30.7
24.0,25.0,99.0,9.6,37.7,13.0,25.8,53.3
35.0,36.0,0.0,100.0,29.3,27.8,28.3,28.0
18.4,51.1,0.0,100.0,34.7,18.0,37.0,17.2
43.8,28.6,0.0,100.0,37.1,19.6,47.2,34.0
42.4,38.5,0.0,100.0,33.7,16.2,38.1,13.7
30.6,31.2,0.0,100.0,34.0,35.4,26.0,25.8
28.4,36.0,29.2,23.2,29.7,18.6,39.8,48.0
15.8,27.8,39.2,29.8,14.6,5.1,23.2,25.3
43.6,22.0,37.9,15.2,24.0,8.0,26.8,20.2
28.1,29.0,30.2,11.2,23.2,7.9,31.4,27.6
24.5,15.8,42.9,38.9,11.6,11.0,24.8,19.8
26.0,19.6,48.0,31.3,21.6,5.1,24.0,20.0
17.2,25.7,31.3,20.0,17.0,12.0,51.5,14.7
30.9,19.6,43.0,19.1,34.7,9.2,32.0,17.2
16.5,6.0,38.8,58.5,18.4,12.1,21.5,7.0
17.3,12.0,10.3,56.9,35.7,17.6,29.5,16.3
30.7,10.9,40.4,4.1,23.5,24.8,40.4,9.0
22.6,3.0,25.5,6.1,37.0,12.2,53.5,16.5
20.6,5.2,20.8,4.1,60.6,17.3,29.7,14.1
14.0,13.1,35.3,7.4,16.3,19.6,39.6,31.2
43.6,6.9,45.3,6.1,22.2,23.8,27.5,14.6
25.8,8.0,33.0,5.1,28.6,21.6,49.0,21.8
